Incident ID,Incident Date,State,City Or County,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,Operations
3070061,11-Nov-24,New Mexico,Las Cruces,1300 block of S Espina St,0,0,0,1,1,N/A
3069903,11-Nov-24,New Mexico,Albuquerque,2401 San Mateo Blvd NE,0,3,1,0,0,N/A
3070014,10-Nov-24,New Mexico,Albuquerque,Mountain Rd NE and Georgia St NE,1,0,0,0,1,N/A
3068531,10-Nov-24,New Mexico,Santa Fe,3700 block of Camino Tierra Real,1,0,0,0,1,N/A
3069042,9-Nov-24,New Mexico,Santa Fe,6332 Entrada de Milagro,0,1,0,0,1,N/A
3068474,9-Nov-24,New Mexico,Albuquerque,400 Vermont St NE,0,1,0,0,1,N/A
3069187,5-Nov-24,New Mexico,Chimayo,Juan Medina Rd,0,1,0,0,2,N/A
3064575,2-Nov-24,New Mexico,Santa Fe,NM-599 and N Horizon Ln,0,1,0,0,2,N/A
3067684,1-Nov-24,New Mexico,Bayard,US-180,1,1,0,0,1,N/A
3061115,30-Oct-24,New Mexico,Rio Rancho,Inca Rd and 2nd St SE,1,0,0,0,0,N/A
3060207,29-Oct-24,New Mexico,Clayton,301 Magnolia St,0,1,0,0,1,N/A
3060218,29-Oct-24,New Mexico,Albuquerque,5015 Larchmont Dr NE,1,0,0,0,1,N/A
3057461,27-Oct-24,New Mexico,Clovis,900 block of W Plaza Dr,0,2,0,0,0,N/A
3058725,27-Oct-24,New Mexico,Clovis,700 block of S Sandoval St,0,1,0,0,0,N/A
3053272,22-Oct-24,New Mexico,Albuquerque,Lost Horizon Dr NW,1,0,0,0,1,N/A
3054071,22-Oct-24,New Mexico,Shiprock,US-64,0,0,0,0,2,N/A
3056348,21-Oct-24,New Mexico,Hobbs,N Dal Paso St and E Navajo Dr,1,0,0,0,1,N/A
3052419,21-Oct-24,New Mexico,Farmington,2900 block of English Rd,2,0,0,0,1,N/A
3053315,21-Oct-24,New Mexico,Roswell,N Orchard Ave and E 3rd St,1,0,0,0,4,N/A
3051784,20-Oct-24,New Mexico,Albuquerque,Atrisco Dr SW and Rosendo Garcia Rd SW,2,0,0,0,0,N/A
3052363,20-Oct-24,New Mexico,Albuquerque,5301 Quail Rd NW,2,0,0,0,0,N/A
3052461,20-Oct-24,New Mexico,Albuquerque,N/A,0,2,0,0,0,N/A
3051340,19-Oct-24,New Mexico,Clovis,2000 block of N Prince Ave,0,3,0,0,1,N/A
3056733,19-Oct-24,New Mexico,Hobbs,N Dal Paso St and E Navajo Dr,1,0,0,0,1,N/A
3050519,18-Oct-24,New Mexico,Albuquerque,5715 Central Ave NE,0,0,1,0,0,N/A
3048621,16-Oct-24,New Mexico,Albuquerque,6901 Glenrio Rd NW,1,0,0,0,1,N/A
3048711,15-Oct-24,New Mexico,Roswell,W Country Club Rd and N Kentucky Ave,0,0,1,0,0,N/A
3048720,15-Oct-24,New Mexico,Albuquerque,N/A,0,1,0,0,1,N/A
3047971,14-Oct-24,New Mexico,Albuquerque,400 block of Eubank Blvd NE,1,0,0,0,1,N/A
3047278,13-Oct-24,New Mexico,Albuquerque,Cochiti Rd SE and Britt St SE,0,1,1,0,0,N/A
3047259,13-Oct-24,New Mexico,Albuquerque,511 Bridge Blvd SW,1,0,0,0,1,N/A
3047235,13-Oct-24,New Mexico,Tijeras,55 Young Rd,3,0,0,0,1,N/A
3045554,10-Oct-24,New Mexico,Roswell,S Main St and Relief Route,0,0,1,0,0,N/A
3044252,9-Oct-24,New Mexico,Clovis,1320 Traver St,1,0,0,0,1,N/A
3043732,8-Oct-24,New Mexico,Albuquerque,10800 Dennis Chavez Blvd SW,0,0,0,0,1,N/A
3043097,7-Oct-24,New Mexico,Santa Fe,Calle Pacifica,0,1,0,0,0,N/A
3042169,6-Oct-24,New Mexico,Albuquerque,Central Ave SE and Espanola St NE,0,1,0,0,0,N/A
3042154,6-Oct-24,New Mexico,Albuquerque,1000 block of Madeira SE,1,0,0,0,0,N/A
3041348,5-Oct-24,New Mexico,Albuquerque,6700 block of Cochiti Rd SE,1,0,0,0,0,N/A
3040170,3-Oct-24,New Mexico,Belen (Los Chavez),4000 block of Short St,1,0,0,0,1,N/A
3039754,3-Oct-24,New Mexico,Albuquerque,6000 Anderson Ave SE,1,0,0,0,0,N/A
3039655,2-Oct-24,New Mexico,Las Cruces,800 block of Holly St,1,0,0,0,0,N/A
3038570,1-Oct-24,New Mexico,Albuquerque,4501 Indian School Rd NE,0,0,0,1,0,N/A
3038610,1-Oct-24,New Mexico,Albuquerque,7801 Candelaria Rd NE,0,0,0,0,0,N/A
3037832,30-Sep-24,New Mexico,Santa Fe,Siringo Rd and Camino Consuelo,2,0,0,0,1,N/A
3036989,29-Sep-24,New Mexico,Los Lunas,100 block of La Ladera Rd,0,0,1,0,1,N/A
3045559,26-Sep-24,New Mexico,Los Lunas,32 Sun Valley Rd,0,0,0,0,1,N/A
3032719,24-Sep-24,New Mexico,Albuquerque,10321 Hotel Ave NE,1,0,0,0,0,N/A
3030833,22-Sep-24,New Mexico,Santa Fe,102 La Placita Cir,0,0,1,0,0,N/A
3054043,22-Sep-24,New Mexico,San Jon,600 block of E Elm Ave,0,1,0,0,1,N/A
3030345,21-Sep-24,New Mexico,Albuquerque,1201 Madeira Dr SE,1,0,0,0,0,N/A
3038494,21-Sep-24,New Mexico,Tucumcari,621 W High St,0,1,0,0,0,N/A
3029590,20-Sep-24,New Mexico,Roswell,W 2nd St and Woolridge-Margaret Rd,1,0,0,0,0,N/A
3029584,20-Sep-24,New Mexico,Albuquerque,98th St and De Vargas Rd,0,1,0,0,0,N/A
3032954,20-Sep-24,New Mexico,Albuquerque,1240 Bellamah Ave NW,0,0,0,0,2,N/A
3029748,20-Sep-24,New Mexico,Albuquerque,Juan Tabo Blvd and Lomas Blvd,0,1,0,0,0,N/A
3036468,19-Sep-24,New Mexico,Zuni,N/A,0,1,0,0,1,N/A
3028429,19-Sep-24,New Mexico,Farmington,1400 W Main St,0,1,1,0,0,N/A
3028416,18-Sep-24,New Mexico,Albuquerque,320 block of Grove St,1,0,0,0,0,N/A
3028412,18-Sep-24,New Mexico,Albuquerque,N/A,0,1,0,0,0,N/A
3026328,17-Sep-24,New Mexico,Albuquerque,300 block of Lewis Ave SE,0,1,0,0,0,N/A
3027252,17-Sep-24,New Mexico,Albuquerque,8100 Rainbow Blvd NW,0,0,0,0,1,N/A
3027587,16-Sep-24,New Mexico,Albuquerque,Douglas Rd SW,1,0,0,0,0,N/A
3049132,15-Sep-24,New Mexico,Albuquerque,Eubank Blvd NE and Copper Ave NE,1,0,0,0,0,N/A
3024512,15-Sep-24,New Mexico,Albuquerque,4th St NW and Candelaria Rd NW,0,1,0,0,0,N/A
3026347,15-Sep-24,New Mexico,Hobbs,1600 block of E Oak St,1,0,0,0,1,N/A
3025375,15-Sep-24,New Mexico,Albuquerque,3140 Coors Blvd NW,1,0,0,0,1,N/A
3031252,14-Sep-24,New Mexico,Tucumcari,621 W High St,0,1,0,0,0,N/A
3026336,14-Sep-24,New Mexico,Roswell,1600 block of Juniper St,0,1,0,0,1,N/A
3024159,13-Sep-24,New Mexico,Hobbs,2100 block of N Rojo Dr,0,0,1,0,0,N/A
3021234,11-Sep-24,New Mexico,Albuquerque,120 block of San Pedro Dr SE,1,0,0,0,0,N/A
3020096,10-Sep-24,New Mexico,Albuquerque,3512 Los Picaros Rd SE,1,0,0,0,1,N/A
3018658,8-Sep-24,New Mexico,Santa Fe,Washington Ave and E Palace Ave,0,0,0,1,1,N/A
3020131,8-Sep-24,New Mexico,Santa Fe,Arroyo de las Cruces Rd,0,1,0,0,1,N/A
3017892,7-Sep-24,New Mexico,Albuquerque,1700 block of Atrisco Dr SW,1,0,0,0,1,N/A
3017412,6-Sep-24,New Mexico,Albuquerque,Rio Bravo Blvd SW and Prince St SW,0,1,0,0,1,N/A
3017416,5-Sep-24,New Mexico,Albuquerque,1505 Candelaria Rd NW,0,0,0,0,1,N/A
3016296,4-Sep-24,New Mexico,Santa Fe,3000 Cerrillos Rd,0,0,1,0,0,N/A
3014201,3-Sep-24,New Mexico,Albuquerque,2100 block of Walter St SE,1,0,0,0,0,N/A
3013193,2-Sep-24,New Mexico,Albuquerque,4505 Villa Loma Ln NE,0,3,0,0,0,N/A
3014719,2-Sep-24,New Mexico,Clovis,E 11th St and Wallace St,0,1,0,0,0,N/A
3012798,1-Sep-24,New Mexico,Roswell,Brenda Rd,0,1,0,0,0,N/A
3012758,1-Sep-24,New Mexico,Albuquerque,San Pablo St NE and Chico Rd NE,1,0,0,0,1,N/A
3011776,31-Aug-24,New Mexico,Albuquerque,1808 Indian School Rd NW,3,0,1,0,0,N/A
3010370,30-Aug-24,New Mexico,Kirtland,9 CR 6693,0,0,0,1,2,N/A
3009461,29-Aug-24,New Mexico,Albuquerque,1015 Valencia Dr SE,1,0,0,0,1,N/A
3010665,29-Aug-24,New Mexico,Alamogordo,3199 N White Sands Blvd,0,0,1,0,0,N/A
3010484,28-Aug-24,New Mexico,Gallup,602 Dani Dr,0,1,0,0,0,N/A
3010365,28-Aug-24,New Mexico,Bloomfield,56-62 Rd 4903,2,0,0,1,2,N/A
3007356,27-Aug-24,New Mexico,Albuquerque,Atrisco Dr SW and Mares Rd SW,0,1,0,0,1,N/A
3006872,27-Aug-24,New Mexico,Albuquerque,2626 Adams St NE,1,0,0,0,1,N/A
3007816,27-Aug-24,New Mexico,Clovis,1000 N Martin Luther King Jr Blvd,1,0,0,0,0,N/A
3007755,27-Aug-24,New Mexico,Albuquerque,300 block of Parsifal St NE,2,0,0,0,0,N/A
3007821,27-Aug-24,New Mexico,Albuquerque,1300 block of Katie St NE,0,0,0,1,0,N/A
3006897,26-Aug-24,New Mexico,Albuquerque,520 block of Doe Ln SE,0,1,0,0,0,N/A
3005195,25-Aug-24,New Mexico,Albuquerque,2nd St SW and Gold Ave SW,1,0,0,0,0,N/A
3005197,25-Aug-24,New Mexico,Albuquerque,1123 4th St SW,1,1,0,0,0,N/A
3005962,25-Aug-24,New Mexico,Albuquerque,1201 Legion Rd NE,0,1,0,0,0,N/A
3005158,24-Aug-24,New Mexico,Shiprock,US-491 and US-64,0,0,0,0,0,N/A
3004642,24-Aug-24,New Mexico,Albuquerque,1013 Florida St SE,1,0,0,1,1,N/A
3006892,24-Aug-24,New Mexico,Roswell,1500 block of Adams Ave,1,0,0,0,0,N/A
3005044,24-Aug-24,New Mexico,Albuquerque,1009 Bradbury Dr SE,0,0,0,0,0,N/A
3003962,23-Aug-24,New Mexico,Albuquerque,Louisiana Blvd SE and Bell Ave SE,0,1,0,0,0,N/A
3024777,22-Aug-24,New Mexico,Los Ojos (Rutheron),US-84 and US-64,1,0,0,0,0,N/A
3003960,22-Aug-24,New Mexico,Albuquerque,Hermosa Dr NE and Roma Ave NE,1,0,0,0,0,N/A
3000473,20-Aug-24,New Mexico,Albuquerque,141 98th SW,0,0,1,0,0,N/A
3001213,20-Aug-24,New Mexico,Silver City,1300 block of Alabama St,0,1,0,0,1,N/A
3000513,19-Aug-24,New Mexico,Farmington,Pinon Hills Blvd and W 30th St,0,0,0,0,1,N/A
2999342,18-Aug-24,New Mexico,Cuartelez,NM-76 and Eh Ski Vel Ln,1,0,0,0,0,N/A
2998384,18-Aug-24,New Mexico,Albuquerque,505 Gold Ave SW,1,1,0,0,1,N/A
2999248,18-Aug-24,New Mexico,Albuquerque,923 Alvarado Dr SE,2,0,1,0,0,N/A
2997948,17-Aug-24,New Mexico,Deming,1000 W Birch St,0,3,0,0,0,N/A
2998396,17-Aug-24,New Mexico,Albuquerque,406 Arno St SE,0,0,1,0,0,N/A
2999178,16-Aug-24,New Mexico,San Fidel,Rinconada Rd,0,0,1,0,0,N/A
3001720,15-Aug-24,New Mexico,Gallup,2nd St and Logan Ave,0,1,0,0,0,N/A
3012008,15-Aug-24,New Mexico,Roswell,E Brasher Rd and School Rd,1,0,0,0,1,N/A
2992434,11-Aug-24,New Mexico,Albuquerque,Avalon Rd NW and 98th St NW,1,0,0,0,2,N/A
2993856,11-Aug-24,New Mexico,Clovis,1000 N Dr Martin Luther King Jr Blvd,0,2,0,0,0,N/A
2996658,11-Aug-24,New Mexico,Carlsbad,600 block of N 5th St,0,1,0,0,0,N/A
2992995,10-Aug-24,New Mexico,Belen,E River Rd,0,0,0,0,0,N/A
2990959,8-Aug-24,New Mexico,Raton,US-64 and NM-445,0,0,1,0,0,N/A
2993011,8-Aug-24,New Mexico,Espanola,Paseo de Paulina,0,1,1,0,0,N/A
3033859,8-Aug-24,New Mexico,Albuquerque,1700 block of Atrisco Dr SW,0,2,0,0,1,N/A
2989141,6-Aug-24,New Mexico,Santa Fe,3533 Zafarano Dr,1,0,0,0,2,N/A
2990268,6-Aug-24,New Mexico,Rio Rancho,Concord Hills Loop NE and Bismark Hills Way NE,0,0,0,0,0,N/A
2987359,5-Aug-24,New Mexico,Albuquerque,540 Ortiz Dr SE,0,0,1,0,0,N/A
2986666,4-Aug-24,New Mexico,Albuquerque,6900 block of Central Ave SE,0,1,0,0,0,N/A
2987602,4-Aug-24,New Mexico,Albuquerque,124 Pennsylvania St NE,2,0,1,0,0,N/A
2985439,1-Aug-24,New Mexico,Las Cruces,5700 Mesa Grande Dr,0,0,0,0,2,N/A
2985444,31-Jul-24,New Mexico,Las Cruces,200 block of W Madrid Ave,0,0,1,0,0,N/A
2982527,30-Jul-24,New Mexico,Albuquerque,Pennsylvania St NE and Chico Rd NE,1,0,0,0,0,N/A
2983571,30-Jul-24,New Mexico,Laguna,182 NM-6,0,0,0,1,0,N/A
3015301,28-Jul-24,New Mexico,Capitan,104 Aspen Dr,1,0,0,0,5,N/A
2980064,27-Jul-24,New Mexico,Albuquerque,Central Ave SE and Alvarado Dr SE,0,1,0,0,0,N/A
2980447,26-Jul-24,New Mexico,Albuquerque,Hannett Ave NE and Girard Blvd NE,1,0,0,0,0,N/A
2979793,26-Jul-24,New Mexico,Albuquerque,6600 Menaul Blvd NE,0,1,0,0,1,N/A
2979781,26-Jul-24,New Mexico,Gallup,1300 W I- 40 Frontage Rd,0,1,0,0,0,N/A
2979824,25-Jul-24,New Mexico,Chamisal,96 Puertocito Rd,2,0,0,0,1,N/A
2979784,25-Jul-24,New Mexico,Santa Fe,2861 Cerrillos Rd,0,1,0,0,1,N/A
2978657,23-Jul-24,New Mexico,Santa Fe,1100 block of Hickox St,0,1,0,0,0,N/A
2977124,23-Jul-24,New Mexico,Boles Acres,N/A,2,0,0,0,1,N/A
2981494,23-Jul-24,New Mexico,Gallup,100 block of E Hill Ave,0,2,0,0,0,N/A
2976161,22-Jul-24,New Mexico,Las Vegas,2401 N Grand Ave,0,2,0,0,1,N/A
2976953,21-Jul-24,New Mexico,Portales,300 block of S Ave E,1,0,0,0,1,N/A
2975164,21-Jul-24,New Mexico,Albuquerque,10605 Antler Tool Rd SW,1,0,0,0,0,N/A
2974498,21-Jul-24,New Mexico,Santa Fe,St Michaels Dr,0,1,0,0,0,N/A
3027216,16-Jul-24,New Mexico,Albuquerque,417 63rd St NW,1,0,0,0,0,N/A
2972187,15-Jul-24,New Mexico,Ribera (Gonzales Ranch),N/A,1,0,0,0,1,N/A
2969526,15-Jul-24,New Mexico,Albuquerque,Pan American Fwy NE and Paseo Del Norte,0,1,0,0,1,N/A
2968838,15-Jul-24,New Mexico,Portales,N Ave B and W Kaywood St,1,0,0,0,0,N/A
2969509,15-Jul-24,New Mexico,Albuquerque,7100 San Pedro Dr NE,0,1,0,0,0,N/A
2972832,12-Jul-24,New Mexico,Albuquerque,Charleston St SE and Zuni Rd SE,0,1,0,0,0,N/A
2968421,10-Jul-24,New Mexico,Ruidoso,109 Mustang Dr,1,0,0,0,1,N/A
2964616,9-Jul-24,New Mexico,Albuquerque,10605 Connemara Ave SW,0,1,0,0,0,N/A
2961826,7-Jul-24,New Mexico,Santa Fe,3299 Cerrillos Rd,0,1,0,0,1,N/A
2962619,7-Jul-24,New Mexico,Las Cruces,2200 block of N Alameda Blvd,0,1,0,0,1,N/A
2960467,5-Jul-24,New Mexico,Albuquerque,Central Ave SE and Indiana St SE,0,2,0,0,0,N/A
2961407,5-Jul-24,New Mexico,Albuquerque,100 Deputy Dean Miera Dr SW,0,1,0,0,0,N/A
2955078,30-Jun-24,New Mexico,Albuquerque,6031 Iliff Rd NW,1,0,0,0,1,N/A
2955088,30-Jun-24,New Mexico,Albuquerque,2nd St SW and Gold Ave SW,1,0,0,0,1,N/A
2954364,29-Jun-24,New Mexico,Albuquerque,Central Ave SE and Elizabeth St NE,0,1,0,0,0,N/A
2952298,27-Jun-24,New Mexico,Santa Fe,2721 Cerrillos Rd,0,1,0,0,0,N/A
2952265,25-Jun-24,New Mexico,Bent,US-70,0,0,1,0,0,N/A
2952798,25-Jun-24,New Mexico,Albuquerque,400 block of Indiana SE,0,1,0,0,0,N/A
2952784,23-Jun-24,New Mexico,Ranchos De Taos,W Romero Rd,1,0,0,0,1,N/A
2948242,23-Jun-24,New Mexico,Las Cruces,Ave Del Sol and Cortez Dr,2,1,0,0,0,N/A
2949802,23-Jun-24,New Mexico,Las Cruces,1400 block of S Telshor Blvd,0,1,0,0,0,N/A
2949785,23-Jun-24,New Mexico,Las Cruces,518 N Telshor Blvd,0,0,0,0,3,N/A
2948001,21-Jun-24,New Mexico,Roswell,2001 S Sunset Ave,1,0,0,0,1,N/A
2949869,21-Jun-24,New Mexico,Las Vegas,522 Hermosa Cir,1,0,0,0,1,N/A
2948014,20-Jun-24,New Mexico,Las Vegas,2500 block of Dahlia St,1,0,0,0,1,N/A
2945974,20-Jun-24,New Mexico,Albuquerque,I-40 and 98th St SW,0,0,1,0,0,N/A
2945980,19-Jun-24,New Mexico,Las Cruces,Shalem Colony Trl,0,0,1,0,0,N/A
2943939,18-Jun-24,New Mexico,Albuquerque,3013 Aliso Dr NE,1,0,0,0,0,N/A
2962591,15-Jun-24,New Mexico,Rio Rancho,N/A,0,1,0,0,1,N/A
2941973,15-Jun-24,New Mexico,Las Cruces,1900 block of W Picacho Ave,0,1,0,0,1,N/A
2939698,14-Jun-24,New Mexico,Albuquerque,604 Coal Ave SE,1,0,0,0,1,N/A
2941991,13-Jun-24,New Mexico,Gallup,1591B NM-264,1,0,0,0,1,N/A
2936995,11-Jun-24,New Mexico,Albuquerque,San Pedro Dr SE and Bell Ave SE,1,0,0,0,0,N/A
2954439,11-Jun-24,New Mexico,Yah-ta-hey,641 US-491,0,0,0,0,1,N/A
2937785,11-Jun-24,New Mexico,Albuquerque,5500 Balloon Fiesta Pkwy,0,1,0,0,0,N/A
2935987,9-Jun-24,New Mexico,Albuquerque,8307 Central Ave NE,1,0,0,0,2,N/A
2936944,9-Jun-24,New Mexico,Espanola,1115 N Riverside Dr,0,0,1,0,0,N/A
2936378,8-Jun-24,New Mexico,Las Cruces,1001 Valley View Ave,1,0,0,0,0,N/A
2935095,8-Jun-24,New Mexico,Albuquerque,Indiana St SE and Cochiti Rd SE,1,1,0,0,1,N/A
2936069,8-Jun-24,New Mexico,Albuquerque,Central Ave SE and Wyoming Blvd SE,0,1,0,0,0,N/A
2931739,4-Jun-24,New Mexico,Albuquerque,3011 Jane Pl NE,2,0,0,0,0,N/A
2930343,2-Jun-24,New Mexico,Regina,NM-595 and NM-96,1,0,0,0,1,N/A
2936983,1-Jun-24,New Mexico,Albuquerque,3700 block of General Chennault St NE,0,1,0,0,1,N/A
2930290,31-May-24,New Mexico,Roswell,800 block of N Washington Ave,1,0,0,0,1,N/A
2942956,31-May-24,New Mexico,Albuquerque,Central Ave SE and Tennessee St NE,0,1,0,0,0,N/A
2926942,29-May-24,New Mexico,Roosevelt County (county),N/A,0,1,0,0,0,N/A
2923131,27-May-24,New Mexico,Albuquerque,7211 Marble Ave NE,1,0,0,0,0,N/A
2921308,25-May-24,New Mexico,Santa Fe,900 block of Morning Dr,1,0,0,0,1,N/A
2922179,25-May-24,New Mexico,Hobbs,2000 block of N Kingsley St,1,0,0,0,1,N/A
2921138,24-May-24,New Mexico,Anthony,6301 NM-28,1,0,0,0,1,N/A
2920979,24-May-24,New Mexico,Albuquerque,5701 Eastern Ave SE,1,0,0,0,1,N/A
2919355,22-May-24,New Mexico,Albuquerque,2920 Leopoldo Rd NW,0,1,0,0,0,N/A
2916050,20-May-24,New Mexico,Albuquerque,2401 12th St NW,0,1,0,0,0,N/A
2927509,19-May-24,New Mexico,Albuquerque,N/A,1,0,0,0,3,N/A
2914203,19-May-24,New Mexico,Albuquerque,531 Ortiz Dr SE,1,0,0,0,0,N/A
2913538,18-May-24,New Mexico,Albuquerque,6818 Central Ave NE,1,0,0,0,1,N/A
2933127,17-May-24,New Mexico,Las Vegas,Roxie Rd,0,1,0,0,1,N/A
2910367,15-May-24,New Mexico,Roswell,1300 block of N Main St,0,1,1,0,0,N/A
2912738,15-May-24,New Mexico,Hobbs,600 block of N McKinley St,2,0,0,0,1,N/A
2909283,14-May-24,New Mexico,Tucumcari,4329 Quay Rd 49,0,1,1,0,0,N/A
2909027,14-May-24,New Mexico,Albuquerque,1120 Pennsylvania Rd NE,1,0,0,0,1,N/A
2910529,13-May-24,New Mexico,Albuquerque,6701 Fortuna Rd NW,0,0,0,0,0,N/A
2914995,12-May-24,New Mexico,Tohatchi,N/A,1,0,0,0,1,N/A
2917504,11-May-24,New Mexico,Gallup,N/A,0,0,0,1,1,N/A
2907266,11-May-24,New Mexico,Albuquerque,7303 Montgomery Blvd NE,1,0,0,0,0,N/A
2903991,8-May-24,New Mexico,Albuquerque,401 2nd St NW,0,1,0,0,1,N/A
2903693,6-May-24,New Mexico,Albuquerque,8000 Academy Rd NE,0,1,0,0,1,N/A
2902726,5-May-24,New Mexico,Gallup,1500 block of S 2nd St,2,2,0,0,0,N/A
2899452,3-May-24,New Mexico,Clovis,1899 NM-209,2,1,0,0,1,N/A
2899486,2-May-24,New Mexico,Albuquerque,7711 Edith Blvd NE,1,0,1,0,0,N/A
2899404,2-May-24,New Mexico,Roswell,400 block of E 24th St,0,1,0,0,0,N/A
2899384,1-May-24,New Mexico,Artesia,703 W Champ Clarke Ave,0,0,1,0,0,N/A
2896254,30-Apr-24,New Mexico,Albuquerque,30 Rainbow Rd,0,0,0,1,1,N/A
2894576,29-Apr-24,New Mexico,Chaparral,Luna Azul Dr and Prescott Anthony Dr,0,0,1,0,0,N/A
2893767,29-Apr-24,New Mexico,Las Cruces,1921 Princess Jeanne Dr,1,0,0,0,1,N/A
2895526,27-Apr-24,New Mexico,Aztec,500 S Light Plant Rd,0,1,0,0,1,N/A
2891538,25-Apr-24,New Mexico,Albuquerque,Granite Ave NE,0,1,0,0,0,N/A
2891532,25-Apr-24,New Mexico,Albuquerque,86th St SW and Sunset Gardens Rd SW,0,1,0,0,0,N/A
2891536,25-Apr-24,New Mexico,Albuquerque,13205 San Juan Ave,0,1,0,0,0,N/A
2891524,25-Apr-24,New Mexico,Albuquerque,4500 Alexander Blvd NE,1,1,0,0,0,N/A
2889403,24-Apr-24,New Mexico,Santa Fe,Harrison Rd and Cerrillos Rd,0,0,0,1,0,N/A
2906226,24-Apr-24,New Mexico,Gallup,US-491,1,0,0,0,3,N/A
2886549,20-Apr-24,New Mexico,Albuquerque,557 Tramway Blvd NE,0,0,1,0,0,N/A
2885272,19-Apr-24,New Mexico,Espanola,538 N Paseo de Onate,0,1,0,0,1,N/A
2885255,19-Apr-24,New Mexico,Albuquerque,7220 Central Ave SE,1,1,0,0,2,N/A
2885250,17-Apr-24,New Mexico,Albuquerque,6300 Central Ave SE,0,1,0,0,0,N/A
2877644,11-Apr-24,New Mexico,Albuquerque,2266 Wyoming Blvd NE,0,0,1,0,0,N/A
2878565,11-Apr-24,New Mexico,Albuquerque,11811 Menaul Blvd NE,1,0,0,0,0,N/A
2875976,10-Apr-24,New Mexico,Albuquerque,Central Ave SE and Charleston St SE,0,1,0,0,0,N/A
2876353,9-Apr-24,New Mexico,Roswell,1400 block of W Hendricks St,0,1,0,0,0,N/A
2874544,9-Apr-24,New Mexico,Roswell,600 E Hobbs St,0,0,0,0,3,N/A
2875902,9-Apr-24,New Mexico,Albuquerque,120 block of La Plata Rd NW,0,0,1,0,0,N/A
2875943,9-Apr-24,New Mexico,Albuquerque,100 Deputy Dean Miera Dr SW,0,1,0,0,0,N/A
2878582,9-Apr-24,New Mexico,Albuquerque,1240 Bellamah Ave NW,0,0,0,0,1,N/A
2875876,8-Apr-24,New Mexico,Hobbs,1000 block of S Linam St,1,0,0,0,0,N/A
2872693,6-Apr-24,New Mexico,Albuquerque,619 Copper Ave NW,1,0,0,0,1,N/A
2872690,6-Apr-24,New Mexico,Albuquerque,525 San Pedro Dr NE,1,0,0,0,1,N/A
2871594,4-Apr-24,New Mexico,Roswell,900 block of S Sunset Ave,0,0,1,0,0,N/A
2871596,3-Apr-24,New Mexico,Rio Rancho,Paseo del Volcan and Camino Encantadas,1,0,0,0,1,N/A
2869809,3-Apr-24,New Mexico,Las Cruces,2100 block of Lester Ave,1,0,0,0,1,N/A
2868944,1-Apr-24,New Mexico,Albuquerque,7503 Central Ave NE,1,0,0,0,1,N/A
2872451,1-Apr-24,New Mexico,Carlsbad,1900 block of Boyd Dr,1,0,0,0,0,N/A
2868994,1-Apr-24,New Mexico,Mesilla,NM-101 and McDowell Pl,1,0,0,0,1,N/A
2867820,31-Mar-24,New Mexico,Santa Fe,900 block of Verdinal Ln,0,1,0,0,2,N/A
2866729,30-Mar-24,New Mexico,Albuquerque,William St SE and Woodward Rd SE,0,1,0,0,0,N/A
2867565,30-Mar-24,New Mexico,Albuquerque,4th St NW and Central Ave NW,0,2,0,0,2,N/A
2866217,29-Mar-24,New Mexico,Roswell,300 block of E Reed St,1,0,0,0,2,N/A
2866219,28-Mar-24,New Mexico,Albuquerque,500 block of Bellamah Ave,1,0,0,0,0,N/A
2863688,26-Mar-24,New Mexico,Albuquerque,N/A,0,1,0,0,0,N/A
2861204,24-Mar-24,New Mexico,Roswell,40 block of E Byrne St,1,0,0,0,1,N/A
2872431,24-Mar-24,New Mexico,Albuquerque,Volcano Rd NW and 98th St NW,1,0,0,0,1,N/A
2861362,23-Mar-24,New Mexico,Rio Rancho,Acapulco Rd and Honduras Rd NE,1,0,0,0,1,N/A
2861142,23-Mar-24,New Mexico,Albuquerque,2808 Central Ave SE,0,1,0,0,1,N/A
2860608,21-Mar-24,New Mexico,Albuquerque,Candelaria Rd NW and Rio Grande Blvd NW,0,0,0,1,1,N/A
2858074,19-Mar-24,New Mexico,Albuquerque,Betts Dr NE and Mesa Arriba Ave NE,0,0,1,0,0,N/A
2887040,17-Mar-24,New Mexico,Albuquerque,N/A,0,0,0,0,0,N/A
2853781,15-Mar-24,New Mexico,Tucumcari,I-40 and CR AY,1,0,0,1,1,N/A
2853931,13-Mar-24,New Mexico,Albuquerque,10000 block of 2nd St NW,0,0,1,0,0,N/A
2852116,13-Mar-24,New Mexico,Albuquerque,237 Pennsylvania St NE,2,0,0,0,1,N/A
2853929,12-Mar-24,New Mexico,Albuquerque,N/A,0,0,0,0,1,N/A
2853942,11-Mar-24,New Mexico,Tucumcari,5 Mile Park Rd,1,0,0,0,1,N/A
2849385,10-Mar-24,New Mexico,Albuquerque,1015 Valencia Dr SE,1,0,0,0,2,N/A
2850237,10-Mar-24,New Mexico,Santa Fe,2400 block of Vereda De Encanto,0,1,1,1,1,N/A
2851916,9-Mar-24,New Mexico,Espanola,500 block of Middle San Pedro Rd,0,0,1,0,0,N/A
2848324,8-Mar-24,New Mexico,Albuquerque,11600 Academy Rd NE,0,0,1,0,0,N/A
2853777,5-Mar-24,New Mexico,Las Vegas,500 block of 6th St,0,0,0,0,0,N/A
